comp_code,year,sales,asset,debt,ebitda,rd,ni,wc_sec1,wc_sec2,wc_total,active
3844,2011,5527,3421,1041,549,0,254,184,1,185,1
3844,2012,7168,4147,1391,889,0,476,231,1,232,1
3844,2013,8477,4800,1568,1102,0,616,258,1,259,1
3844,2014,9865,4844,2147,1145,0,641,276,1,277,1
3847,2006,7799,3676,1572,580,13,259,237,71,308,1
3847,2007,8482,4709,2131,558,60,184,250,64,314,1
3847,2008,9053,5016,2335,549,53,181,285,59,344,1
3847,2009,8481,5435,2596,648,57,240,111,59,170,1
3847,2010,7866,5338,2541,427,36,30,90,66,156,1
3847,2011,7659,6098,3271,500,24,93,108,64,172,1
3847,2012,8469,6308,3245,762,12,281,102,58,160,1
3847,2013,8667,6548,3355,765,23,252,114,63,177,1
3847,2014,8829,5940,2484,695,35,245,117,60,177,1
3848,2006,1377,1011,293,222,211,124,167,96,263,1
3848,2007,1403,1269,228,37,200,-20,181,137,318,1
3848,2008,1459,1394,398,134,202,22,181,193,374,1
3848,2009,1485,1467,349,123,193,147,183,197,380,1
3848,2010,1607,1599,332,297,292,172,180,137,317,1
3848,2011,1690,1967,488,347,311,223,176,155,331,1
3848,2012,1904,2291,512,480,346,322,162,114,276,1
3848,2013,1846,2415,428,365,399,244,164,167,331,1
3848,2014,2049,2901,619,503,385,336,164,173,337,1
3849,2006,976,1366,304,119,41,68,180,77,257,1
3849,2007,1025,1215,228,70,79,32,214,77,291,1
3849,2008,1063,1232,297,38,80,-31,166,68,234,1
3849,2009,734,1074,174,-30,64,-28,146,88,234,1
3849,2010,945,1056,226,84,83,22,135,129,264,1
3849,2011,1233,1260,375,184,82,79,146,95,241,1
3849,2012,677,1157,280,46,71,21,131,80,211,1
3849,2013,615,1066,199,5,91,3,130,80,210,1
3849,2014,543,1065,179,30,88,18,130,48,178,1
3850,2006,2051,996,548,275,38,88,369,144,513,1
3850,2007,2493,1837,571,464,41,158,379,161,540,1
3850,2008,2670,2191,745,592,25,180,59,160,219,1
3850,2009,2528,2321,737,NULL,20,138,57,159,216,1
3850,2010,3003,2734,933,609,38,156,57,162,219,1
3850,2011,3417,3443,1031,660,11,183,57,154,211,1
3850,2012,3602,3822,1188,718,10,223,57,177,234,1
3850,2013,4303,4085,1359,726,10,96,57,164,221,1
3850,2014,4430,4189,1498,873,6,1,57,168,225,1
3852,2006,8454,3358,1902,589,0,318,310,0,310,1
3852,2007,8780,4211,1847,623,0,340,309,0,309,1
3852,2008,8559,4357,1772,521,0,293,294,0,294,1
3852,2009,6393,4089,1338,312,1,245,285,21,306,1
3852,2010,6306,4722,1859,226,0,196,228,0,228,1
3852,2011,6484,4867,1962,267,13,90,242,20,262,1
3852,2012,7164,5236,2137,419,21,242,242,18,260,1
3852,2013,7634,5515,2180,488,0,293,279,0,279,1
3852,2014,8257,6117,2556,503,36,295,290,17,307,1
3853,2006,1009,1728,191,287,73,314,719,198,917,1
3853,2007,905,1789,190,52,84,-324,550,198,748,1
3853,2008,1022,1649,213,89,93,-127,583,198,781,1
3853,2009,1067,1770,220,NULL,81,104,518,153,671,1
3853,2010,1205,2023,268,275,95,201,418,151,569,1
3853,2011,1295,2479,602,259,118,155,363,124,487,1
3853,2012,1331,2465,608,169,99,35,366,128,494,1
3853,2013,1488,2515,558,321,40,70,367,128,495,1
3853,2014,1451,3464,775,207,128,-76,536,128,664,1
3854,2006,3795,1674,732,286,0,140,379,0,379,1
3854,2007,3954,1725,765,112,0,30,212,0,212,1
3854,2008,3863,1758,782,106,0,40,209,0,209,1
3854,2009,3273,1628,651,118,0,15,223,0,223,1
3854,2010,3827,1951,903,236,0,72,224,0,224,1
3854,2011,4620,2352,1191,359,0,126,198,0,198,1
3854,2012,5648,2765,1382,431,0,206,209,0,209,1
3854,2013,6786,3494,1693,730,0,353,233,0,233,1
3854,2014,7037,3888,2040,566,0,128,233,0,233,1
3856,2006,1337,1317,347,391,72,108,301,23,324,1
3856,2007,620,1378,863,-493,138,-969,402,23,425,1
3856,2008,839,1070,749,-34,70,-151,365,20,385,1
3856,2009,762,321,660,-135,107,-655,401,20,421,1
3856,2010,700,289,630,-66,77,-24,366,21,387,1
3856,2011,1336,1359,1000,127,0,31,279,12,291,1
3856,2012,2303,1169,1074,249,3,-294,212,12,224,1
3856,2013,3347,2073,1207,313,0,234,212,0,212,1
3856,2014,4396,2531,1488,484,30,200,170,10,180,1
3857,2007,21899,11463,5673,2509,91,897,223,254,477,1
3857,2008,32538,22177,16629,1910,82,240,188,254,442,1
3857,2009,32215,22050,15300,1852,41,-413,264,254,518,1
3857,2010,33413,20143,12898,2782,48,851,247,246,493,1
3857,2011,31596,19400,12890,3072,47,661,237,234,471,1
3857,2012,32577,19251,13056,3086,49,913,183,223,406,1
3857,2013,33087,16360,9366,3286,51,1007,271,198,469,1
3857,2014,32850,17625,9805,3549,195,1256,168,244,412,1
3858,2007,879,1819,136,475,82,259,66,200,266,1
3858,2008,946,1724,65,418,114,105,54,217,271,1
3858,2009,1160,2075,287,537,111,184,73,386,459,1
3858,2010,1423,2591,358,720,119,382,71,428,499,1
3858,2011,915,2320,177,174,137,-19,182,496,678,1
3858,2012,892,2281,114,98,104,-97,193,360,553,1
3858,2013,764,1815,110,-276,206,-549,246,287,533,1
3858,2014,886,2020,203,-78,141,-223,256,282,538,1
3902,2014,1951,2659,387,333,21,135,295,23,318,0
3902,2015,2414,2919,429,357,6,164,337,24,361,0
3908,2014,1482,1203,301,348,0,107,353,0,353,0
3910,2014,754,990,244,243,0,128,308,0,308,0
3913,2014,980,1287,401,264,60,203,238,28,266,0
3913,2015,1197,1723,203,212,90,80,244,29,273,0
3914,2015,657,1050,320,NULL,0,96,115,51,166,0
3915,2014,1640,1097,626,211,0,72,227,0,227,0
3916,2014,8493,3037,1412,461,0,297,258,101,359,0
3917,2014,745,966,170,132,0,72,302,0,302,0
3918,2014,7853,3285,1171,586,81,331,154,273,427,0
3920,2014,977,1482,314,336,5,183,160,73,233,0
4284,2001,7830,5186,3016,754,22,340,72,42,114,1
4284,2002,7971,5288,3276,385,19,55,105,19,124,1
4284,2003,7400,5418,3435,352,30,74,93,19,112,1
4284,2004,7279,5211,3137,393,0,130,122,2,124,1
4284,2005,8056,5164,3054,564,0,232,103,2,105,1
4284,2006,8635,5807,2848,681,0,239,135,3,138,1
4284,2007,9045,7225,3075,895,0,456,106,3,109,1
4284,2008,10398,8050,3925,967,3,116,69,3,72,1
4284,2009,9250,6392,3485,318,0,-1107,52,3,55,1
4284,2010,8950,6077,3371,320,2,6,49,30,79,1
4284,2011,9179,5985,3874,193,10,-155,52,35,87,1
4284,2012,8570,6444,4161,449,0,184,64,3,67,1
4284,2013,9657,7263,4451,572,0,270,70,3,73,1
4284,2014,10508,7752,4703,718,0,414,69,3,72,1
4284,2015,11316,8977,4935,795,0,301,76,3,79,1
4287,2001,779,796,89,170,9,61,56,46,102,1
4287,2002,950,953,124,238,9,125,56,18,74,1
4287,2003,884,1197,211,317,14,163,56,18,74,1
4287,2004,1098,1422,211,452,14,248,60,19,79,1
4287,2005,1675,3757,1049,627,16,358,62,17,79,1
4287,2006,1853,2542,613,684,14,431,60,17,77,1
4287,2007,2175,1859,170,759,16,428,60,17,77,1
4287,2008,2368,2045,246,695,22,353,61,17,78,1
4287,2009,2104,2368,350,610,33,235,66,17,83,1
4287,2010,1685,2659,409,528,28,285,62,17,79,1
4287,2011,1544,2642,361,466,25,232,62,17,79,1
4287,2012,1666,2836,409,464,26,241,62,17,79,1
4287,2013,1834,3042,753,471,33,684,62,17,79,1
4287,2014,1852,2835,350,493,30,220,62,17,79,1
4291,2001,15073,8276,3148,1116,132,41,215,171,386,1
4291,2002,14904,7909,2509,913,82,415,238,166,404,1
4291,2003,12488,7070,1552,726,49,181,179,163,342,1
4291,2004,12523,7963,1868,827,11,625,378,37,415,1
4291,2005,13420,8025,1566,816,0,433,170,3,173,1
4291,2006,14697,9314,2249,1240,1,672,169,11,180,1
4291,2007,15197,10203,2389,1603,0,902,171,3,174,1
4291,2008,14057,9963,1542,1392,0,809,161,3,164,1
4291,2009,10458,9942,1311,699,0,391,138,3,141,1
4291,2010,11468,10432,1529,852,0,444,108,3,111,1
4291,2011,12125,10787,1812,886,0,245,176,2,178,1
4291,2012,13522,11425,2006,1065,0,623,160,2,162,1
4291,2013,14048,11903,2020,1193,0,688,127,2,129,1
4291,2014,13758,12299,2080,1103,0,623,127,2,129,1
4299,2001,9251,5604,2010,1055,102,552,134,188,322,1
4299,2002,9778,5936,1980,1018,64,545,177,66,243,1
4299,2003,9856,6482,2325,955,57,501,127,38,165,1
4299,2004,8683,6313,2154,349,38,181,72,34,106,1
4299,2005,8383,6430,2042,686,34,367,126,33,159,1
4299,2006,8556,6777,2294,729,32,387,163,33,196,1
4299,2007,9108,7055,2347,751,31,403,194,26,220,1
4299,2008,9110,7306,2326,758,30,410,271,26,297,1
4299,2009,7696,7274,2171,473,48,273,298,12,310,1
4299,2010,7842,7120,2453,589,55,305,268,12,280,1
4299,2011,8857,7428,2674,695,71,209,181,11,192,1
4299,2012,9072,7173,2193,652,53,346,192,12,204,1
4299,2013,9329,7877,2571,734,44,410,208,12,220,1
4299,2014,10181,8029,2211,806,32,659,217,12,229,1
4304,2001,1416,1378,170,354,33,173,102,46,148,1
4304,2002,1272,1347,92,123,14,43,82,45,127,1
4304,2003,1359,1671,158,131,12,58,65,46,111,1
4304,2004,1840,1735,485,233,5,109,149,46,195,1
4304,2005,2384,1991,644,279,30,124,109,43,152,1
4304,2006,2809,2458,1315,411,5,145,104,58,162,1
4304,2007,2870,2502,1175,520,12,232,104,48,152,1
4304,2008,3257,2815,1338,534,0,238,139,26,165,1
4304,2009,3643,3203,1632,652,0,288,57,30,87,1
4304,2010,4069,3383,1764,791,0,329,16,33,49,1
4304,2011,5337,4013,2203,717,0,281,17,14,31,1
4304,2012,5963,4434,2313,853,3,390,17,22,39,1
4304,2013,5871,3468,2430,746,2,324,17,1,18,1
4304,2014,5772,3622,2384,751,15,333,196,1,197,1
4307,2001,236569,299892,104328,42783,3051,22363,148,143,291,1
4307,2002,232743,256798,71448,40408,2508,15459,220,131,351,1
4307,2003,238067,326799,97468,45772,2216,18269,179,196,375,1
4307,2004,252963,317341,85574,48561,1646,16303,251,231,482,1
4307,2005,285585,311786,102485,53043,2501,22518,317,229,546,1
4307,2006,322531,371458,155225,63692,2864,27019,306,262,568,1
4307,2007,342289,362447,155084,69181,4915,28157,288,240,528,1
4307,2008,341279,354487,149020,70476,4104,24513,208,225,433,1
4307,2009,338629,363368,143131,70992,3561,21856,193,215,408,1
4307,2010,326328,380032,148957,69091,3564,23188,171,186,357,1
4307,2011,335554,402784,144507,74027,3643,32920,155,216,371,1
4307,2012,363891,432249,141386,86487,3643,28610,171,211,382,1
4307,2013,385932,469010,137601,83934,3903,31527,179,221,400,1
4307,2014,405984,593213,189745,77286,4222,38880,194,241,435,1
4308,2003,1727,2954,190,117,26,12,212,120,332,1
4308,2004,2122,3192,332,137,21,50,164,120,284,1
4308,2005,2762,3557,479,230,53,123,247,152,399,1
4308,2006,3612,3841,603,444,34,132,130,89,219,1
4308,2007,4333,4144,713,558,46,195,87,75,162,1
4308,2008,4639,4007,612,410,86,5,81,75,156,1
4308,2009,5482,4001,751,111,72,-206,81,78,159,1
4308,2010,5310,3297,708,285,102,-640,89,77,166,1
4308,2011,5291,3509,779,420,50,160,90,78,168,1
4308,2012,5117,3146,567,449,36,189,84,80,164,1
4308,2013,4553,3532,573,495,54,355,93,80,173,1
4308,2014,4864,3996,727,557,56,287,99,80,179,1
4312,2001,10500,9393,3106,1815,0,946,83,41,124,1
4312,2002,11240,10664,3601,1906,0,989,84,41,125,1
4312,2003,12563,11628,3785,2408,0,1303,84,178,262,1
4312,2004,13969,12237,3922,2655,19,1511,84,539,623,1
4312,2005,17399,13812,4684,2496,50,1503,115,903,1018,1
4312,2006,18998,15770,5642,2933,13,1516,95,1328,1423,1
4312,2007,20943,16661,5694,3666,49,1811,105,1308,1413,1
4312,2008,18611,15760,4237,3136,44,1382,105,979,1084,1
4312,2009,14411,16200,3572,2018,61,1253,105,958,1063,1
4312,2010,13019,16631,3896,1210,82,569,188,774,962,1
4312,2011,13614,17217,4522,1285,39,300,105,362,467,1
4312,2012,13575,17504,4211,1002,110,380,98,481,579,1
4312,2013,11773,19057,5232,929,59,336,98,502,600,1
4312,2014,15397,19866,5647,1348,75,596,97,398,495,1
4312,2015,15518,18886,5326,1429,51,463,97,283,380,1
4313,2003,601,3882,2210,-696,0,-203,112,0,112,1
4313,2004,875,6345,3804,-808,55,992,111,125,236,1
4313,2005,1190,10856,3593,-1063,96,-581,90,117,207,1
4316,2003,620,1290,238,-111,0,-728,107,0,107,1
4316,2004,894,1374,283,15,0,0,108,0,108,1
4316,2005,731,2141,114,-69,0,-432,131,0,131,1
4316,2006,961,1923,152,3,0,-361,938,0,938,1
4316,2007,1008,1464,116,-123,0,-423,970,0,970,1
4316,2008,1012,1186,94,-7,0,-257,1303,0,1303,1
4316,2009,912,1129,107,-40,0,-56,1372,0,1372,1
4316,2010,675,925,88,-136,0,-184,1362,0,1362,1
4316,2011,1008,861,104,NULL,0,-86,1375,0,1375,1
4316,2012,1274,1216,402,93,0,57,1315,0,1315,1
4316,2013,1343,1232,314,89,0,104,1347,0,1347,1
4316,2014,1284,1133,196,47,0,4,1352,0,1352,1
4320,2000,1053,1778,1257,163,0,9,165,25,190,1
4320,2001,2448,2412,1225,414,3,110,154,62,216,1
4320,2002,2827,2850,1443,471,11,100,159,52,211,1
4320,2003,3367,3649,2153,497,15,139,152,54,206,1
4320,2004,3490,4698,2057,652,27,186,233,61,294,1
4320,2005,2638,3680,1849,-237,18,-770,312,49,361,1
4320,2006,3619,2989,900,178,32,71,224,51,275,1
4320,2007,3394,3186,808,361,24,158,242,51,293,1
4320,2008,3767,3023,609,NULL,189,33,161,35,196,1
4320,2009,3902,3296,764,217,294,134,181,35,216,1
4320,2010,4390,4045,1280,521,30,274,162,37,199,1
4320,2011,4846,5172,2262,519,27,207,227,42,269,1
4320,2012,6792,5589,2238,785,58,430,211,56,267,1
4320,2013,7517,5450,1727,877,50,446,216,46,262,1
4320,2014,7393,5341,1451,265,106,120,238,46,284,1
4323,2002,7064,4785,2625,719,144,195,421,47,468,1
4323,2003,7767,4872,2879,585,61,68,428,40,468,1
4323,2004,8189,5568,2536,556,161,319,406,8,414,1
4323,2005,7918,5588,2025,145,842,606,243,8,251,1
4323,2006,9712,7091,3421,456,742,138,243,8,251,1
4323,2007,10705,7592,3609,1033,144,427,290,10,300,1
4323,2008,10449,8143,4086,909,68,448,252,11,263,1
4323,2009,9322,7254,3001,565,110,301,313,19,332,1
4323,2010,8990,7846,3483,322,332,217,328,22,350,1
4323,2011,9028,7363,2977,361,247,136,310,22,332,1
4323,2012,10139,8050,3561,395,177,169,339,22,361,1
4323,2013,10828,8817,3751,526,157,279,378,19,397,1
4323,2014,11505,8718,3285,492,269,229,511,16,527,1
4333,2001,4217,2973,1211,527,0,281,67,0,67,1
4333,2002,4134,3014,1119,391,0,202,62,0,62,1
4333,2003,4093,3183,1210,202,0,129,126,0,126,1
4333,2004,3731,4337,1949,239,0,113,115,0,115,1
4333,2005,5864,4940,2412,597,0,372,150,0,150,1
4333,2006,7004,5429,2520,823,0,467,252,0,252,1
4333,2007,7752,5857,2655,912,0,514,249,0,249,1
4333,2008,8112,6544,2577,926,0,510,361,0,361,1
4333,2009,7304,6325,2295,419,0,152,407,0,407,1
4333,2010,7613,6613,2765,70,0,-36,478,0,478,1
4333,2011,8378,7238,3385,528,0,165,445,0,445,1
4333,2012,9626,7513,3332,815,2,436,447,30,477,1
4333,2013,10481,7402,3314,954,4,499,371,29,400,1
4333,2014,12567,8341,3534,1180,5,663,371,29,400,1
4335,2003,749,624,78,68,4,30,136,35,171,1
4335,2004,843,616,64,45,4,17,134,35,169,1
4335,2005,892,724,154,55,2,23,126,35,161,1
4335,2006,1116,785,176,78,4,35,128,35,163,1
4335,2007,931,721,99,51,4,20,132,35,167,1
4335,2008,1163,793,140,82,4,42,123,35,158,1
4335,2009,1071,843,157,81,1,40,131,35,166,1
4335,2010,1054,903,198,63,10,26,131,40,171,1
4335,2011,1238,957,244,66,12,16,142,52,194,1
4335,2012,1105,1035,281,105,26,56,142,60,202,1
4335,2013,1183,1098,334,55,56,16,142,60,202,1
4335,2014,1719,1216,508,-43,18,-50,140,60,200,1
4344,2006,11548,7421,4998,1544,1,543,172,140,312,1
4344,2007,13251,8145,4951,1774,40,767,226,173,399,1
4344,2008,9630,5889,5529,-1802,312,-2777,216,152,368,1
4344,2009,6429,4188,4012,-346,149,-1065,179,97,276,1
4344,2010,3996,2942,2611,195,28,155,160,77,237,1
4344,2011,5287,3065,2313,910,11,421,165,59,224,1
4344,2012,5157,3445,1887,1219,36,805,158,58,216,1
4344,2013,5736,4120,1332,1671,23,1221,158,56,214,1
4344,2014,6089,5045,1022,1704,6,1214,154,56,210,1
4348,2002,31892,15718,6939,3523,212,1583,86,239,325,1
4348,2003,33146,18089,8033,3907,264,1633,117,94,211,1
4348,2004,32165,18644,7638,3017,82,958,253,136,389,1
4348,2005,31354,18922,7398,2665,141,532,246,131,377,1
4348,2006,32638,20869,8276,2404,152,1596,146,155,301,1
4348,2007,31473,22018,9494,1772,98,229,186,132,318,1
4348,2008,35913,20690,7939,3050,83,494,202,86,288,1
4348,2009,34151,20715,6986,3948,38,1214,187,65,252,1
4348,2010,34610,22942,7790,4350,32,1723,188,41,229,1
4348,2011,36497,24641,8191,4648,82,1852,201,49,250,1
4348,2012,37381,26217,8343,4814,122,2080,191,43,234,1
4348,2013,39139,27802,8438,5122,138,2042,179,31,210,1
4348,2014,40309,28528,7612,5052,190,2171,175,23,198,1
4349,2003,1418,1357,525,121,0,33,40,2,42,1
4349,2004,1312,1314,500,91,0,22,41,2,43,1
4349,2005,1256,1191,359,50,0,0,48,2,50,1
4349,2006,1584,1377,646,132,0,19,45,2,47,1
4349,2007,1324,1113,394,157,0,58,55,2,57,1
4349,2008,1030,1172,468,58,0,7,41,2,43,1
4349,2009,1063,1208,526,52,0,-12,35,2,37,1
4349,2010,1098,1224,559,40,0,11,11,2,13,1
4349,2011,1052,1121,453,74,0,16,9,2,11,1
4349,2012,1110,1166,456,86,0,36,24,2,26,1
4349,2013,1286,1216,480,120,11,48,17,6,23,1
4349,2014,1064,1245,447,60,32,42,17,6,23,1
4356,2001,3261,3058,1956,121,17,18,143,254,397,1
4356,2002,2754,2735,2216,-399,3,-555,118,135,253,1
4356,2003,2928,2419,1772,-75,1,-392,127,11,138,1
4356,2004,347,1440,1726,-114,0,-936,93,15,108,1
4356,2005,5371,2334,1260,235,35,208,116,124,240,1
4356,2006,5425,2257,1129,94,0,53,70,0,70,1
4356,2007,5487,2300,959,318,0,214,73,0,73,1
4356,2008,5210,2491,1200,116,0,-49,73,0,73,1
4356,2009,4380,1388,400,-136,0,-302,51,0,51,1
4356,2010,2420,1478,423,87,0,66,52,0,52,1
4356,2011,2104,1417,334,43,0,28,92,0,92,1
4356,2012,2112,1517,369,75,0,64,92,0,92,1
4356,2013,2176,1788,526,153,0,112,92,0,92,1
4356,2014,2508,2182,717,235,0,203,92,0,92,1
4356,2015,2704,2092,494,280,0,133,92,0,92,1
4640,2003,1387,990,694,143,0,10,110,253,363,1
4640,2004,1673,1050,705,217,0,44,144,269,413,1
4640,2005,1887,1159,704,218,0,69,87,187,274,1
4640,2006,1861,1380,850,214,0,98,93,113,206,1
4640,2007,2094,1397,749,268,4,160,69,168,237,1
4640,2008,1943,1239,609,96,0,5,62,0,62,1
4640,2009,1312,1166,500,-30,0,32,47,0,47,1
4640,2010,1956,1534,721,177,0,136,67,0,67,1
4640,2011,2347,1837,771,293,0,218,65,0,65,1
4640,2012,2546,2029,812,309,0,178,109,0,109,1
4640,2013,2777,2210,735,366,0,209,122,0,122,1
4640,2014,2915,2282,619,275,0,153,126,0,126,1
4662,2002,13850,15268,9891,618,88,-1315,40,12,52,1
4662,2003,11671,15041,9593,652,147,-104,147,12,159,1
4662,2004,10638,12990,7807,641,0,-188,127,10,137,1
4662,2005,10673,12614,7195,504,0,266,141,10,151,1
4662,2006,11300,11188,6374,484,0,-410,147,10,157,1
4662,2007,12609,10937,5420,515,0,294,147,4,151,1
4662,2008,12356,10103,5261,224,0,-166,145,4,149,1
4662,2009,11863,9249,4542,208,0,-230,144,4,148,1
4662,2010,11402,10129,5083,280,0,87,279,1,280,1
4662,2011,11910,13208,7161,44,0,152,259,1,260,1
4662,2012,12354,11195,6326,530,0,241,288,1,289,1
4662,2013,14146,11837,6808,980,0,456,199,0,199,1
4662,2014,15082,14341,7572,1030,0,593,249,0,249,1
4667,2001,2038,2954,1263,225,138,60,226,56,282,1
4667,2002,1822,2950,1280,184,125,-8,318,68,386,1
4667,2003,1649,2916,1142,158,146,6,213,53,266,1
4667,2004,1679,2817,1284,242,127,-234,285,69,354,1
4667,2005,1905,3029,1407,362,145,98,306,79,385,1
4667,2006,1697,2713,1022,247,144,75,376,109,485,1
4667,2007,1716,2724,1056,224,193,39,439,145,584,1
4667,2008,1378,2249,804,85,164,-168,174,183,357,1
4667,2009,1302,2218,786,102,157,29,244,159,403,1
4667,2010,1406,2130,980,41,90,-290,249,151,400,1
4667,2011,1568,2271,1097,124,123,39,281,189,470,1
4667,2012,1900,2500,1296,158,109,39,177,212,389,1
4667,2013,2227,2767,1421,265,121,156,209,221,430,1
4667,2014,2825,2986,1443,403,158,221,316,165,481,1
4674,2001,13237,9079,2644,26,32,-228,74,50,124,1
4674,2002,12036,11590,3694,676,40,388,65,55,120,1
4674,2003,11172,16241,5315,606,54,885,82,53,135,1
4674,2004,11116,14891,4510,815,30,966,78,53,131,1
4674,2005,11528,14080,3935,868,22,333,190,48,238,1
4674,2006,12639,11403,3161,839,22,57,176,48,224,1
4674,2007,13557,11704,3486,938,56,892,166,48,214,1
4674,2008,13990,9988,2617,917,28,53,162,59,221,1
4674,2009,13151,10494,2927,478,19,125,161,59,220,1
4674,2010,15722,11698,4026,1004,22,613,178,60,238,1
4674,2011,17272,12413,4749,1180,22,445,256,60,316,1
4674,2012,19032,14251,5688,1404,42,764,256,60,316,1
4674,2013,22028,15191,6076,1637,72,942,408,60,468,1
4674,2014,25064,17887,6940,2219,95,1406,306,60,366,1
4684,2000,38058,78943,12244,8149,937,5176,104,100,204,1
4684,2001,39632,82469,12453,9820,1283,5813,122,114,236,1
4684,2002,40104,85004,10738,10915,1440,4990,142,115,257,1
4684,2003,42124,94567,15147,11383,1871,7640,214,115,329,1
4684,2004,44944,101026,14739,12545,2172,8377,282,134,416,1
4684,2005,45750,113916,16237,13120,2247,9395,292,102,394,1
4684,2006,45746,122098,15696,13299,1846,10203,184,127,311,1
4684,2007,47357,125191,14965,13981,2328,9869,127,129,256,1
4684,2008,47423,129589,16597,14698,2327,9419,141,123,264,1
4684,2009,46318,139881,16838,15729,2125,11433,137,119,256,1
4684,2010,47893,140011,17541,17079,1830,7370,137,88,225,1
4684,2011,48407,131741,15709,18250,1417,-2910,137,84,221,1
4684,2012,50351,139965,18844,19743,1475,14212,137,84,221,1
4684,2013,55040,152745,18473,22226,1552,16953,147,84,231,1
4684,2014,56344,173542,22957,24640,1459,18776,114,84,198,1
4685,2000,23777,11340,9288,302,122,-135,252,164,416,1
4685,2001,28456,12089,9916,856,124,243,193,148,341,1
4685,2002,27615,11319,8994,740,166,165,49,139,188,1
4685,2003,30649,12818,10344,881,137,214,55,163,218,1
4685,2004,31627,12949,9949,1274,121,530,33,184,217,1
4685,2005,29441,12305,8906,1338,135,594,34,210,244,1
4685,2006,28701,12442,8617,1041,110,451,24,200,224,1
4685,2007,32233,14102,9409,2067,102,881,43,225,268,1
4685,2008,30577,13399,8303,1112,153,507,29,214,243,1
4685,2009,28144,12652,7764,207,92,-118,25,179,204,1
4685,2010,28139,13091,7857,888,119,332,32,155,187,1
4685,2011,28694,13451,7950,1134,109,296,40,146,186,1
4685,2012,29083,13999,8133,1011,95,387,90,134,224,1
4685,2013,29201,14156,8458,951,41,310,70,77,147,1
4685,2014,27958,15002,9114,1138,30,25,52,126,178,1
4686,2003,12616,29505,12381,1983,2295,421,103,103,206,1
4686,2004,12281,26394,9520,979,2524,263,81,93,174,1
4686,2005,12214,23618,7810,-478,2461,-931,166,128,294,1
4686,2006,13088,25673,9536,-1772,2163,-2461,165,111,276,1
4686,2007,14574,21467,9796,-2376,2231,-4752,105,113,218,1
4686,2008,14314,16956,6772,520,1554,-1809,63,105,168,1
4686,2009,15099,20219,3765,3115,1380,1991,41,57,98,1
4686,2010,12812,21108,2962,2698,1626,1828,36,50,86,1
4686,2011,12925,23409,2902,3512,1508,2320,56,58,114,1
4686,2012,13967,26561,3902,3835,1337,2235,58,58,116,1
4686,2013,16936,30581,5139,4944,1062,2820,60,58,118,1
4686,2014,17722,33446,4873,5496,1282,3201,137,63,200,1
4687,2000,12076,7785,3945,1278,59,303,54,281,335,1
4687,2001,14821,8269,3826,1389,20,717,100,230,330,1
4687,2002,13390,7853,3186,793,9,358,63,72,135,1
4687,2003,13187,8284,3355,791,33,410,83,84,167,1
4687,2004,12150,7823,3029,308,59,193,86,78,164,1
4687,2005,13732,8455,3274,603,93,390,86,84,170,1
4687,2006,15175,8738,3652,544,65,192,167,88,255,1
4687,2007,15989,8840,3557,801,19,397,179,87,266,1
4687,2008,15829,8745,3318,813,37,341,78,74,152,1
4687,2009,16402,9068,3432,650,11,313,121,70,191,1
4687,2010,17220,10522,4675,802,11,377,121,65,186,1
4687,2011,16741,8583,2554,836,16,393,121,72,193,1
4687,2012,17066,9538,3228,757,31,339,205,74,279,1
4687,2013,18997,10093,3399,903,32,416,205,89,294,1
4687,2014,19431,10923,3743,1220,43,569,199,86,285,1
4694,2003,67988,58691,26160,8727,1080,1872,294,198,492,1
4694,2004,67705,58676,24922,8525,918,1718,226,173,399,1
4694,2005,70713,57414,21892,9148,727,1972,178,145,323,1
4694,2006,71834,58219,20837,7155,638,2086,193,161,354,1
4694,2007,72832,59962,21120,7889,679,2374,187,214,401,1
4694,2008,77199,62810,21327,9679,588,3075,186,232,418,1
4694,2009,79260,67518,22999,11090,411,3550,178,179,357,1
4694,2010,80762,71583,24446,11202,341,3594,175,180,355,1
4694,2011,92201,79718,30021,11135,322,2392,177,209,386,1
4694,2012,94608,83047,30104,12367,266,3708,183,326,509,1
4694,2013,99047,88525,30868,13678,302,4990,196,131,327,1
4694,2014,104404,93595,31626,12953,285,3874,208,103,311,1
4699,2000,12208,6162,5343,315,0,-12,64,0,64,1
4699,2001,11611,6019,5183,404,0,38,69,0,69,1
4699,2002,11781,6340,5495,405,0,34,45,0,45,1
4699,2003,11262,6218,5297,405,0,95,55,0,55,1
4699,2004,11742,6458,5435,410,0,100,34,0,34,1
4699,2005,12535,6055,4883,397,0,157,35,0,35,1
4699,2006,12239,6805,5360,569,0,287,40,0,40,1
4699,2007,12263,7005,5273,699,0,342,60,0,60,1
4699,2008,12610,7100,5014,798,0,413,90,0,90,1
4699,2009,12244,7603,5137,793,0,432,61,0,61,1
4699,2010,11154,7767,4979,760,0,378,60,0,60,1
4699,2011,12209,7906,4877,711,0,298,60,0,60,1
4699,2012,12154,8636,5205,842,0,449,144,0,144,1
4699,2013,13939,11035,7159,908,0,540,206,0,206,1
4699,2014,11765,9454,5284,780,0,413,226,0,226,1
4704,2003,48088,81271,37319,17419,1725,9250,187,56,243,1
4704,2004,62049,106734,43559,27669,2597,15875,114,56,170,1
4704,2005,73030,132935,51068,29450,4395,18670,192,55,247,1
4704,2006,85614,167265,76062,30542,4719,17236,164,56,220,1
